packet_id,timestamp,origin,origin_name,risk,payload_bytes,delivered,hops,latency_s,rssi_dbm,snr_db,n_tx,airtime_s,path
474,2023-10-07T22:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-107.4,6.7,6,3.355,!a76c0005 -> !a76c00ff
475,2023-10-07T22:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-58.3,55.7,6,3.355,!a76c0006 -> !a76c00ff
476,2023-10-07T23:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-128.4,-14.4,6,3.355,!a76c0001 -> !a76c00ff
477,2023-10-07T23:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-111.3,2.7,6,3.355,!a76c0002 -> !a76c00ff
478,2023-10-07T23:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-89.7,24.3,6,3.355,!a76c0004 -> !a76c00ff
479,2023-10-07T23:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-102.7,11.3,6,3.355,!a76c0005 -> !a76c00ff
480,2023-10-07T23:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-48.0,66.0,6,3.355,!a76c0006 -> !a76c00ff
481,2023-10-08T00:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.282,-106.2,7.8,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
482,2023-10-08T00:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-106.0,8.0,6,3.355,!a76c0002 -> !a76c00ff
483,2023-10-08T00:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-92.5,21.5,6,3.355,!a76c0004 -> !a76c00ff
484,2023-10-08T00:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-105.0,9.1,6,3.355,!a76c0005 -> !a76c00ff
485,2023-10-08T00:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-54.6,59.4,6,3.355,!a76c0006 -> !a76c00ff
486,2023-10-08T01:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-124.8,-10.8,6,3.355,!a76c0001 -> !a76c00ff
487,2023-10-08T01:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-113.3,0.7,6,3.355,!a76c0002 -> !a76c00ff
488,2023-10-08T01:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-101.7,12.3,6,3.355,!a76c0004 -> !a76c00ff
489,2023-10-08T01:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-108.9,5.1,6,3.355,!a76c0005 -> !a76c00ff
490,2023-10-08T01:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-52.6,61.4,6,3.355,!a76c0006 -> !a76c00ff
491,2023-10-08T02:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-121.6,-7.6,6,3.355,!a76c0001 -> !a76c00ff
492,2023-10-08T02:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-111.2,2.9,6,3.355,!a76c0002 -> !a76c00ff
493,2023-10-08T02:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-103.4,10.6,6,3.355,!a76c0004 -> !a76c00ff
494,2023-10-08T02:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-108.2,5.8,6,3.355,!a76c0005 -> !a76c00ff
495,2023-10-08T02:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-44.0,70.0,6,3.355,!a76c0006 -> !a76c00ff
496,2023-10-08T03:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-130.3,-16.3,6,3.355,!a76c0001 -> !a76c00ff
497,2023-10-08T03:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-125.3,-11.3,6,3.355,!a76c0002 -> !a76c00ff
498,2023-10-08T03:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-105.8,8.2,6,3.355,!a76c0004 -> !a76c00ff
499,2023-10-08T03:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-114.2,-0.2,6,3.355,!a76c0005 -> !a76c00ff
500,2023-10-08T03:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-57.6,56.4,6,3.355,!a76c0006 -> !a76c00ff
501,2023-10-08T04:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.398,-100.7,13.3,6,3.355,!a76c0001 -> !a76c0003 -> !a76c00ff
502,2023-10-08T04:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-104.8,9.2,6,3.355,!a76c0002 -> !a76c00ff
503,2023-10-08T04:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-104.7,9.3,6,3.355,!a76c0004 -> !a76c00ff
504,2023-10-08T04:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-104.0,10.0,6,3.355,!a76c0005 -> !a76c00ff
505,2023-10-08T04:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-50.7,63.3,6,3.355,!a76c0006 -> !a76c00ff
506,2023-10-08T05:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-124.9,-10.9,6,3.355,!a76c0001 -> !a76c00ff
507,2023-10-08T05:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-113.8,0.2,6,3.355,!a76c0002 -> !a76c00ff
508,2023-10-08T05:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-101.7,12.3,6,3.355,!a76c0004 -> !a76c00ff
509,2023-10-08T05:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-99.0,15.0,6,3.355,!a76c0005 -> !a76c00ff
510,2023-10-08T05:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-59.1,54.9,6,3.355,!a76c0006 -> !a76c00ff
511,2023-10-08T06:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.776,-101.6,12.4,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
512,2023-10-08T06:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-110.7,3.3,6,3.355,!a76c0002 -> !a76c00ff
513,2023-10-08T06:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-87.4,26.6,6,3.355,!a76c0004 -> !a76c00ff
514,2023-10-08T06:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-105.0,9.0,6,3.355,!a76c0005 -> !a76c00ff
515,2023-10-08T06:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),alert,23,True,1,0.559,-47.3,66.7,6,3.355,!a76c0006 -> !a76c00ff
516,2023-10-08T07:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-127.6,-13.5,6,3.355,!a76c0001 -> !a76c00ff
517,2023-10-08T07:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-100.1,14.0,6,3.355,!a76c0002 -> !a76c00ff
518,2023-10-08T07:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-91.6,22.4,6,3.355,!a76c0004 -> !a76c00ff
519,2023-10-08T07:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-111.9,2.1,6,3.355,!a76c0005 -> !a76c00ff
520,2023-10-08T07:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-55.8,58.2,6,3.355,!a76c0006 -> !a76c00ff
521,2023-10-08T08:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.199,-51.2,62.8,6,3.355,!a76c0001 -> !a76c0006 -> !a76c00ff
522,2023-10-08T08:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-116.3,-2.2,6,3.355,!a76c0002 -> !a76c00ff
523,2023-10-08T08:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-108.9,5.2,6,3.355,!a76c0004 -> !a76c00ff
524,2023-10-08T08:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-108.5,5.6,6,3.355,!a76c0005 -> !a76c00ff
525,2023-10-08T08:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-53.1,61.0,6,3.355,!a76c0006 -> !a76c00ff
526,2023-10-08T09:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-128.8,-14.8,6,3.355,!a76c0001 -> !a76c00ff
527,2023-10-08T09:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-112.0,2.1,6,3.355,!a76c0002 -> !a76c00ff
528,2023-10-08T09:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-99.8,14.3,6,3.355,!a76c0004 -> !a76c00ff
529,2023-10-08T09:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-107.7,6.4,6,3.355,!a76c0005 -> !a76c00ff
530,2023-10-08T09:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-42.4,71.6,6,3.355,!a76c0006 -> !a76c00ff
531,2023-10-08T10:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-126.9,-12.8,6,3.355,!a76c0001 -> !a76c00ff
532,2023-10-08T10:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-114.2,-0.1,6,3.355,!a76c0002 -> !a76c00ff
533,2023-10-08T10:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-112.8,1.2,6,3.355,!a76c0004 -> !a76c00ff
534,2023-10-08T10:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-106.2,7.8,6,3.355,!a76c0005 -> !a76c00ff
535,2023-10-08T10:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-55.9,58.1,6,3.355,!a76c0006 -> !a76c00ff
536,2023-10-08T11:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.775,-81.3,32.7,6,3.355,!a76c0001 -> !a76c0003 -> !a76c00ff
537,2023-10-08T11:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-111.7,2.3,6,3.355,!a76c0002 -> !a76c00ff
538,2023-10-08T11:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-104.8,9.3,6,3.355,!a76c0004 -> !a76c00ff
539,2023-10-08T11:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-107.5,6.5,6,3.355,!a76c0005 -> !a76c00ff
540,2023-10-08T11:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-47.7,66.4,6,3.355,!a76c0006 -> !a76c00ff
541,2023-10-08T12:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-125.7,-11.7,6,3.355,!a76c0001 -> !a76c00ff
542,2023-10-08T12:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-115.4,-1.3,6,3.355,!a76c0002 -> !a76c00ff
543,2023-10-08T12:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-105.3,8.7,6,3.355,!a76c0004 -> !a76c00ff
544,2023-10-08T12:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-102.8,11.2,6,3.355,!a76c0005 -> !a76c00ff
545,2023-10-08T12:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-48.4,65.6,6,3.355,!a76c0006 -> !a76c00ff
546,2023-10-08T13:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,2,2.398,-99.4,14.6,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
547,2023-10-08T13:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-111.5,2.5,6,3.355,!a76c0002 -> !a76c00ff
548,2023-10-08T13:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-99.4,14.6,6,3.355,!a76c0004 -> !a76c00ff
549,2023-10-08T13:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-115.9,-1.9,6,3.355,!a76c0005 -> !a76c00ff
550,2023-10-08T13:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-62.8,51.2,6,3.355,!a76c0006 -> !a76c00ff
551,2023-10-08T14:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-119.5,-5.5,6,3.355,!a76c0001 -> !a76c00ff
552,2023-10-08T14:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-112.1,1.9,6,3.355,!a76c0002 -> !a76c00ff
553,2023-10-08T14:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-95.8,18.2,6,3.355,!a76c0004 -> !a76c00ff
554,2023-10-08T14:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-105.5,8.5,6,3.355,!a76c0005 -> !a76c00ff
555,2023-10-08T14:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-44.1,70.0,6,3.355,!a76c0006 -> !a76c00ff
556,2023-10-08T15:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-130.4,-16.4,6,3.355,!a76c0001 -> !a76c00ff
557,2023-10-08T15:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-110.2,3.8,6,3.355,!a76c0002 -> !a76c00ff
558,2023-10-08T15:00:00Z,!a76c0004,ATG-BLU-04 Garcia,safe,23,True,1,0.559,-94.2,19.8,6,3.355,!a76c0004 -> !a76c00ff
559,2023-10-08T15:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-111.0,3.0,6,3.355,!a76c0005 -> !a76c00ff
560,2023-10-08T15:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-44.2,69.9,6,3.355,!a76c0006 -> !a76c00ff
561,2023-10-08T16:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,safe,23,True,1,0.559,-127.3,-13.3,6,3.355,!a76c0001 -> !a76c00ff
562,2023-10-08T16:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,safe,23,True,1,0.559,-106.7,7.4,6,3.355,!a76c0002 -> !a76c00ff
563,2023-10-08T16:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-103.1,10.9,6,3.355,!a76c0004 -> !a76c00ff
564,2023-10-08T16:00:00Z,!a76c0005,ATG-BLU-05 Velha,safe,23,True,1,0.559,-97.7,16.4,6,3.355,!a76c0005 -> !a76c00ff
565,2023-10-08T16:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-47.1,66.9,6,3.355,!a76c0006 -> !a76c00ff
566,2023-10-08T17:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,1,0.559,-116.0,-2.0,6,3.355,!a76c0001 -> !a76c00ff
567,2023-10-08T17:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-112.9,1.2,6,3.355,!a76c0002 -> !a76c00ff
568,2023-10-08T17:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-98.6,15.4,6,3.355,!a76c0004 -> !a76c00ff
569,2023-10-08T17:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-107.0,7.0,6,3.355,!a76c0005 -> !a76c00ff
570,2023-10-08T17:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-53.6,60.4,6,3.355,!a76c0006 -> !a76c00ff
571,2023-10-08T18:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,1,0.559,-128.3,-14.2,6,3.355,!a76c0001 -> !a76c00ff
572,2023-10-08T18:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-107.2,6.8,6,3.355,!a76c0002 -> !a76c00ff
573,2023-10-08T18:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-103.0,11.0,6,3.355,!a76c0004 -> !a76c00ff
574,2023-10-08T18:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-119.3,-5.2,6,3.355,!a76c0005 -> !a76c00ff
575,2023-10-08T18:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-52.5,61.5,6,3.355,!a76c0006 -> !a76c00ff
576,2023-10-08T19:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,2,2.526,-108.7,5.3,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
577,2023-10-08T19:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-102.2,11.8,6,3.355,!a76c0002 -> !a76c00ff
578,2023-10-08T19:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-101.6,12.4,6,3.355,!a76c0004 -> !a76c00ff
579,2023-10-08T19:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-109.1,4.9,6,3.355,!a76c0005 -> !a76c00ff
580,2023-10-08T19:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-49.4,64.6,6,3.355,!a76c0006 -> !a76c00ff
581,2023-10-08T20:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,1,0.559,-124.5,-10.5,6,3.355,!a76c0001 -> !a76c00ff
582,2023-10-08T20:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-108.4,5.6,6,3.355,!a76c0002 -> !a76c00ff
583,2023-10-08T20:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-101.2,12.8,6,3.355,!a76c0004 -> !a76c00ff
584,2023-10-08T20:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-113.0,1.0,6,3.355,!a76c0005 -> !a76c00ff
585,2023-10-08T20:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-54.8,59.2,6,3.355,!a76c0006 -> !a76c00ff
586,2023-10-08T21:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,2,2.586,-103.4,10.6,6,3.355,!a76c0001 -> !a76c0004 -> !a76c00ff
587,2023-10-08T21:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-112.8,1.2,6,3.355,!a76c0002 -> !a76c00ff
588,2023-10-08T21:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-95.6,18.4,6,3.355,!a76c0004 -> !a76c00ff
589,2023-10-08T21:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-123.8,-9.8,6,3.355,!a76c0005 -> !a76c00ff
590,2023-10-08T21:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-60.2,53.9,6,3.355,!a76c0006 -> !a76c00ff
591,2023-10-08T22:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,2,1.954,-102.6,11.5,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
592,2023-10-08T22:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-111.3,2.7,6,3.355,!a76c0002 -> !a76c00ff
593,2023-10-08T22:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-106.0,8.0,6,3.355,!a76c0004 -> !a76c00ff
594,2023-10-08T22:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-107.2,6.9,6,3.355,!a76c0005 -> !a76c00ff
595,2023-10-08T22:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-55.6,58.5,6,3.355,!a76c0006 -> !a76c00ff
596,2023-10-08T23:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,2,2.058,-119.9,-5.9,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
597,2023-10-08T23:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-103.1,10.9,6,3.355,!a76c0002 -> !a76c00ff
598,2023-10-08T23:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-101.9,12.1,6,3.355,!a76c0004 -> !a76c00ff
599,2023-10-08T23:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-100.4,13.6,6,3.355,!a76c0005 -> !a76c00ff
600,2023-10-08T23:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-54.0,60.1,5,2.796,!a76c0006 -> !a76c00ff
601,2023-10-09T00:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,1,0.559,-130.3,-16.3,6,3.355,!a76c0001 -> !a76c00ff
602,2023-10-09T00:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-112.4,1.6,6,3.355,!a76c0002 -> !a76c00ff
603,2023-10-09T00:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-110.3,3.7,5,2.796,!a76c0004 -> !a76c00ff
604,2023-10-09T00:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-107.3,6.7,6,3.355,!a76c0005 -> !a76c00ff
605,2023-10-09T00:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-46.0,68.0,6,3.355,!a76c0006 -> !a76c00ff
606,2023-10-09T01:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,1,0.559,-126.9,-12.9,6,3.355,!a76c0001 -> !a76c00ff
607,2023-10-09T01:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-107.4,6.6,6,3.355,!a76c0002 -> !a76c00ff
608,2023-10-09T01:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-99.9,14.1,6,3.355,!a76c0004 -> !a76c00ff
609,2023-10-09T01:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-113.8,0.3,6,3.355,!a76c0005 -> !a76c00ff
610,2023-10-09T01:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-49.2,64.8,6,3.355,!a76c0006 -> !a76c00ff
611,2023-10-09T02:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,1,0.559,-129.3,-15.3,6,3.355,!a76c0001 -> !a76c00ff
612,2023-10-09T02:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-121.5,-7.5,6,3.355,!a76c0002 -> !a76c00ff
613,2023-10-09T02:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-106.4,7.6,6,3.355,!a76c0004 -> !a76c00ff
614,2023-10-09T02:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-112.8,1.2,5,2.796,!a76c0005 -> !a76c00ff
615,2023-10-09T02:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-53.6,60.4,6,3.355,!a76c0006 -> !a76c00ff
616,2023-10-09T03:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,1,0.559,-125.9,-11.9,6,3.355,!a76c0001 -> !a76c00ff
617,2023-10-09T03:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-120.5,-6.5,6,3.355,!a76c0002 -> !a76c00ff
618,2023-10-09T03:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-95.4,18.7,6,3.355,!a76c0004 -> !a76c00ff
619,2023-10-09T03:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-116.0,-2.0,6,3.355,!a76c0005 -> !a76c00ff
620,2023-10-09T03:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-40.5,73.5,6,3.355,!a76c0006 -> !a76c00ff
621,2023-10-09T04:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,2,2.152,-119.6,-5.6,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
622,2023-10-09T04:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-114.6,-0.6,6,3.355,!a76c0002 -> !a76c00ff
623,2023-10-09T04:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-95.6,18.5,6,3.355,!a76c0004 -> !a76c00ff
624,2023-10-09T04:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-104.9,9.1,6,3.355,!a76c0005 -> !a76c00ff
625,2023-10-09T04:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-37.6,76.4,6,3.355,!a76c0006 -> !a76c00ff
626,2023-10-09T05:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,2,2.178,-105.6,8.4,6,3.355,!a76c0001 -> !a76c0002 -> !a76c00ff
627,2023-10-09T05:00:00Z,!a76c0002,ATG-BLU-02 Itoupava Central,attention,23,True,1,0.559,-114.6,-0.5,6,3.355,!a76c0002 -> !a76c00ff
628,2023-10-09T05:00:00Z,!a76c0004,ATG-BLU-04 Garcia,attention,23,True,1,0.559,-99.2,14.8,6,3.355,!a76c0004 -> !a76c00ff
629,2023-10-09T05:00:00Z,!a76c0005,ATG-BLU-05 Velha,attention,23,True,1,0.559,-102.0,12.0,6,3.355,!a76c0005 -> !a76c00ff
630,2023-10-09T05:00:00Z,!a76c0006,ATG-BLU-06 Prainha (regua fluviometrica),critical,23,True,1,0.559,-63.2,50.8,6,3.355,!a76c0006 -> !a76c00ff
631,2023-10-09T06:00:00Z,!a76c0001,ATG-BLU-01 Vila Itoupava,attention,23,True,2,2.428,-91.1,23.0,6,3.355,!a76c0001 -> !a76c0003 -> !a76c00ff
