date,discharge_m3s
2003-06-30 00:00:00+00:00,44.39
2003-07-01 00:00:00+00:00,38.45
2003-07-02 00:00:00+00:00,33.99
2003-07-03 00:00:00+00:00,30.77
2003-07-04 00:00:00+00:00,28.51
2003-07-05 00:00:00+00:00,27.05
2003-07-06 00:00:00+00:00,26.99
2003-07-07 00:00:00+00:00,34.4
2003-07-08 00:00:00+00:00,64.46
2003-07-09 00:00:00+00:00,102.04
2003-07-10 00:00:00+00:00,115.95
2003-07-11 00:00:00+00:00,128.72
2003-07-12 00:00:00+00:00,124.6
2003-07-13 00:00:00+00:00,105.66
2003-07-14 00:00:00+00:00,86.9
2003-07-15 00:00:00+00:00,81.79
2003-07-16 00:00:00+00:00,94.94
2003-07-17 00:00:00+00:00,120.9
2003-07-18 00:00:00+00:00,124.6
2003-07-19 00:00:00+00:00,112.24
2003-07-20 00:00:00+00:00,93.84
2003-07-21 00:00:00+00:00,75.56
2003-07-22 00:00:00+00:00,60.38
2003-07-23 00:00:00+00:00,48.32
2003-07-24 00:00:00+00:00,39.36
2003-07-25 00:00:00+00:00,33.12
2003-07-26 00:00:00+00:00,28.85
2003-07-27 00:00:00+00:00,26.42
2003-07-28 00:00:00+00:00,25.06
2003-07-29 00:00:00+00:00,24.41
2003-07-30 00:00:00+00:00,23.38
2003-07-31 00:00:00+00:00,22.39
2003-08-01 00:00:00+00:00,21.59
2003-08-02 00:00:00+00:00,20.93
2003-08-03 00:00:00+00:00,20.23
2003-08-04 00:00:00+00:00,19.56
2003-08-05 00:00:00+00:00,18.91
2003-08-06 00:00:00+00:00,18.36
2003-08-07 00:00:00+00:00,18.1
2003-08-08 00:00:00+00:00,18.28
2003-08-09 00:00:00+00:00,17.88
2003-08-10 00:00:00+00:00,17.03
2003-08-11 00:00:00+00:00,16.3
2003-08-12 00:00:00+00:00,15.63
2003-08-13 00:00:00+00:00,15.03
2003-08-14 00:00:00+00:00,14.42
2003-08-15 00:00:00+00:00,14.49
2003-08-16 00:00:00+00:00,14.96
2003-08-17 00:00:00+00:00,16.14
2003-08-18 00:00:00+00:00,16.91
2003-08-19 00:00:00+00:00,16.06
2003-08-20 00:00:00+00:00,14.31
2003-08-21 00:00:00+00:00,12.84
2003-08-22 00:00:00+00:00,11.82
2003-08-23 00:00:00+00:00,11.16
2003-08-24 00:00:00+00:00,11.16
2003-08-25 00:00:00+00:00,13.09
2003-08-26 00:00:00+00:00,17.11
2003-08-27 00:00:00+00:00,21.18
2003-08-28 00:00:00+00:00,19.99
2003-08-29 00:00:00+00:00,16.66
2003-08-30 00:00:00+00:00,14.6
2003-08-31 00:00:00+00:00,14.28
2003-09-01 00:00:00+00:00,14.14
2003-09-02 00:00:00+00:00,12.84
2003-09-03 00:00:00+00:00,11.45
2003-09-04 00:00:00+00:00,10.32
2003-09-05 00:00:00+00:00,9.4
2003-09-06 00:00:00+00:00,8.62
2003-09-07 00:00:00+00:00,8.02
2003-09-08 00:00:00+00:00,8.14
2003-09-09 00:00:00+00:00,45.03
2003-09-10 00:00:00+00:00,250.77
2003-09-11 00:00:00+00:00,414.91
2003-09-12 00:00:00+00:00,394.37
2003-09-13 00:00:00+00:00,321.11
2003-09-14 00:00:00+00:00,262.03
2003-09-15 00:00:00+00:00,215.77
2003-09-16 00:00:00+00:00,196.24
2003-09-17 00:00:00+00:00,191.31
2003-09-18 00:00:00+00:00,189.11
2003-09-19 00:00:00+00:00,166.11
2003-09-20 00:00:00+00:00,139.28
2003-09-21 00:00:00+00:00,114.88
2003-09-22 00:00:00+00:00,92.33
2003-09-23 00:00:00+00:00,72.28
2003-09-24 00:00:00+00:00,56.15
2003-09-25 00:00:00+00:00,48.66
2003-09-26 00:00:00+00:00,180.97
2003-09-27 00:00:00+00:00,433.51
2003-09-28 00:00:00+00:00,435.52
2003-09-29 00:00:00+00:00,370.54
2003-09-30 00:00:00+00:00,330.89
2003-10-01 00:00:00+00:00,302.39
2003-10-02 00:00:00+00:00,259.02
2003-10-03 00:00:00+00:00,219.8
2003-10-04 00:00:00+00:00,185.21
2003-10-05 00:00:00+00:00,156.76
2003-10-06 00:00:00+00:00,142.55
2003-10-07 00:00:00+00:00,155.31
2003-10-08 00:00:00+00:00,171.19
2003-10-09 00:00:00+00:00,190.87
2003-10-10 00:00:00+00:00,200.84
2003-10-11 00:00:00+00:00,208.41
2003-10-12 00:00:00+00:00,190.43
2003-10-13 00:00:00+00:00,169.22
2003-10-14 00:00:00+00:00,143.54
2003-10-15 00:00:00+00:00,118.95
2003-10-16 00:00:00+00:00,96.5
2003-10-17 00:00:00+00:00,76.62
2003-10-18 00:00:00+00:00,59.95
2003-10-19 00:00:00+00:00,47.64
2003-10-20 00:00:00+00:00,42.35
2003-10-21 00:00:00+00:00,44.29
2003-10-22 00:00:00+00:00,52.21
2003-10-23 00:00:00+00:00,70.29
2003-10-24 00:00:00+00:00,83.14
2003-10-25 00:00:00+00:00,74.68
2003-10-26 00:00:00+00:00,62.97
2003-10-27 00:00:00+00:00,95.38
2003-10-28 00:00:00+00:00,135.77
2003-10-29 00:00:00+00:00,143.21
2003-10-30 00:00:00+00:00,129.02
2003-10-31 00:00:00+00:00,111.72
2003-11-01 00:00:00+00:00,108.9
2003-11-02 00:00:00+00:00,116.49
2003-11-03 00:00:00+00:00,125.18
2003-11-04 00:00:00+00:00,114.35
2003-11-05 00:00:00+00:00,93.84
2003-11-06 00:00:00+00:00,75.91
2003-11-07 00:00:00+00:00,72.96
2003-11-08 00:00:00+00:00,76.98
2003-11-09 00:00:00+00:00,81.6
2003-11-10 00:00:00+00:00,74.68
2003-11-11 00:00:00+00:00,61.23
2003-11-12 00:00:00+00:00,49.35
2003-11-13 00:00:00+00:00,42.75
2003-11-14 00:00:00+00:00,41.56
2003-11-15 00:00:00+00:00,43.57
2003-11-16 00:00:00+00:00,40.5
2003-11-17 00:00:00+00:00,38.9
2003-11-18 00:00:00+00:00,52.09
2003-11-19 00:00:00+00:00,70.61
2003-11-20 00:00:00+00:00,72.28
2003-11-21 00:00:00+00:00,62.68
2003-11-22 00:00:00+00:00,50.64
2003-11-23 00:00:00+00:00,40.4
2003-11-24 00:00:00+00:00,42.65
2003-11-25 00:00:00+00:00,62.68
2003-11-26 00:00:00+00:00,109.66
2003-11-27 00:00:00+00:00,158.59
2003-11-28 00:00:00+00:00,186.07
2003-11-29 00:00:00+00:00,194.88
2003-11-30 00:00:00+00:00,173.58
2003-12-01 00:00:00+00:00,145.55
2003-12-02 00:00:00+00:00,121.18
2003-12-03 00:00:00+00:00,102.28
2003-12-04 00:00:00+00:00,93.19
2003-12-05 00:00:00+00:00,92.11
2003-12-06 00:00:00+00:00,93.62
2003-12-07 00:00:00+00:00,88.33
2003-12-08 00:00:00+00:00,76.8
2003-12-09 00:00:00+00:00,66.61
2003-12-10 00:00:00+00:00,63.42
2003-12-11 00:00:00+00:00,67.23
2003-12-12 00:00:00+00:00,76.62
2003-12-13 00:00:00+00:00,124.89
2003-12-14 00:00:00+00:00,238.33
2003-12-15 00:00:00+00:00,325.59
2003-12-16 00:00:00+00:00,342.56
2003-12-17 00:00:00+00:00,327.1
2003-12-18 00:00:00+00:00,303.79
2003-12-19 00:00:00+00:00,270.02
2003-12-20 00:00:00+00:00,242.78
2003-12-21 00:00:00+00:00,251.35
2003-12-22 00:00:00+00:00,292.76
2003-12-23 00:00:00+00:00,318.15
2003-12-24 00:00:00+00:00,304.49
2003-12-25 00:00:00+00:00,271.27
2003-12-26 00:00:00+00:00,235.05
2003-12-27 00:00:00+00:00,205.06
2003-12-28 00:00:00+00:00,180.97
2003-12-29 00:00:00+00:00,160.44
2003-12-30 00:00:00+00:00,150.71
2003-12-31 00:00:00+00:00,168.04
2004-01-01 00:00:00+00:00,194.43
2004-01-02 00:00:00+00:00,207.93
2004-01-03 00:00:00+00:00,186.5
2004-01-04 00:00:00+00:00,161.18
2004-01-05 00:00:00+00:00,138.64
2004-01-06 00:00:00+00:00,118.12
2004-01-07 00:00:00+00:00,104.68
2004-01-08 00:00:00+00:00,105.41
2004-01-09 00:00:00+00:00,121.74
2004-01-10 00:00:00+00:00,135.46
2004-01-11 00:00:00+00:00,180.13
2004-01-12 00:00:00+00:00,247.31
2004-01-13 00:00:00+00:00,264.46
2004-01-14 00:00:00+00:00,257.23
2004-01-15 00:00:00+00:00,367.13
2004-01-16 00:00:00+00:00,438.54
2004-01-17 00:00:00+00:00,398.94
2004-01-18 00:00:00+00:00,344.14
2004-01-19 00:00:00+00:00,301.0
2004-01-20 00:00:00+00:00,265.07
2004-01-21 00:00:00+00:00,235.59
2004-01-22 00:00:00+00:00,216.27
2004-01-23 00:00:00+00:00,207.45
2004-01-24 00:00:00+00:00,209.86
2004-01-25 00:00:00+00:00,287.4
2004-01-26 00:00:00+00:00,316.69
2004-01-27 00:00:00+00:00,321.11
2004-01-28 00:00:00+00:00,304.49
2004-01-29 00:00:00+00:00,309.46
2004-01-30 00:00:00+00:00,349.75
2004-01-31 00:00:00+00:00,373.97
2004-02-01 00:00:00+00:00,377.44
2004-02-02 00:00:00+00:00,380.07
2004-02-03 00:00:00+00:00,378.31
2004-02-04 00:00:00+00:00,372.25
2004-02-05 00:00:00+00:00,448.78
2004-02-06 00:00:00+00:00,500.19
2004-02-07 00:00:00+00:00,473.24
2004-02-08 00:00:00+00:00,413.0
2004-02-09 00:00:00+00:00,363.75
2004-02-10 00:00:00+00:00,328.61
2004-02-11 00:00:00+00:00,296.85
2004-02-12 00:00:00+00:00,266.92
2004-02-13 00:00:00+00:00,241.1
2004-02-14 00:00:00+00:00,259.62
2004-02-15 00:00:00+00:00,290.07
2004-02-16 00:00:00+00:00,298.23
2004-02-17 00:00:00+00:00,266.92
2004-02-18 00:00:00+00:00,250.19
2004-02-19 00:00:00+00:00,355.45
2004-02-20 00:00:00+00:00,499.03
2004-02-21 00:00:00+00:00,477.63
2004-02-22 00:00:00+00:00,413.95
2004-02-23 00:00:00+00:00,366.28
2004-02-24 00:00:00+00:00,327.85
2004-02-25 00:00:00+00:00,288.07
2004-02-26 00:00:00+00:00,253.68
2004-02-27 00:00:00+00:00,242.22
2004-02-28 00:00:00+00:00,236.68
2004-02-29 00:00:00+00:00,220.82
2004-03-01 00:00:00+00:00,193.98
2004-03-02 00:00:00+00:00,170.0
2004-03-03 00:00:00+00:00,150.01
2004-03-04 00:00:00+00:00,135.14
2004-03-05 00:00:00+00:00,121.74
2004-03-06 00:00:00+00:00,107.89
2004-03-07 00:00:00+00:00,94.28
2004-03-08 00:00:00+00:00,81.22
2004-03-09 00:00:00+00:00,80.47
2004-03-10 00:00:00+00:00,93.84
2004-03-11 00:00:00+00:00,114.88
2004-03-12 00:00:00+00:00,129.62
2004-03-13 00:00:00+00:00,151.05
2004-03-14 00:00:00+00:00,420.7
2004-03-15 00:00:00+00:00,641.69
2004-03-16 00:00:00+00:00,569.16
2004-03-17 00:00:00+00:00,459.26
2004-03-18 00:00:00+00:00,380.94
2004-03-19 00:00:00+00:00,328.61
2004-03-20 00:00:00+00:00,314.5
2004-03-21 00:00:00+00:00,318.89
2004-03-22 00:00:00+00:00,298.92
2004-03-23 00:00:00+00:00,260.82
2004-03-24 00:00:00+00:00,224.42
2004-03-25 00:00:00+00:00,192.64
2004-03-26 00:00:00+00:00,164.2
2004-03-27 00:00:00+00:00,139.93
2004-03-28 00:00:00+00:00,124.03
2004-03-29 00:00:00+00:00,120.06
2004-03-30 00:00:00+00:00,123.45
2004-03-31 00:00:00+00:00,124.31
2004-04-01 00:00:00+00:00,117.03
2004-04-02 00:00:00+00:00,103.47
2004-04-03 00:00:00+00:00,97.4
2004-04-04 00:00:00+00:00,115.14
2004-04-05 00:00:00+00:00,149.31
2004-04-06 00:00:00+00:00,159.32
2004-04-07 00:00:00+00:00,150.71
2004-04-08 00:00:00+00:00,136.4
2004-04-09 00:00:00+00:00,119.23
2004-04-10 00:00:00+00:00,105.91
2004-04-11 00:00:00+00:00,101.33
2004-04-12 00:00:00+00:00,102.75
2004-04-13 00:00:00+00:00,99.23
2004-04-14 00:00:00+00:00,89.78
2004-04-15 00:00:00+00:00,81.79
2004-04-16 00:00:00+00:00,78.07
2004-04-17 00:00:00+00:00,80.66
2004-04-18 00:00:00+00:00,87.72
2004-04-19 00:00:00+00:00,109.41
2004-04-20 00:00:00+00:00,163.06
2004-04-21 00:00:00+00:00,201.77
2004-04-22 00:00:00+00:00,191.31
2004-04-23 00:00:00+00:00,174.39
2004-04-24 00:00:00+00:00,173.98
2004-04-25 00:00:00+00:00,170.79
2004-04-26 00:00:00+00:00,162.31
2004-04-27 00:00:00+00:00,147.25
2004-04-28 00:00:00+00:00,127.82
2004-04-29 00:00:00+00:00,108.65
2004-04-30 00:00:00+00:00,92.33
2004-05-01 00:00:00+00:00,142.22
2004-05-02 00:00:00+00:00,201.77
2004-05-03 00:00:00+00:00,225.46
2004-05-04 00:00:00+00:00,333.19
2004-05-05 00:00:00+00:00,532.33
2004-05-06 00:00:00+00:00,538.51
2004-05-07 00:00:00+00:00,615.59
2004-05-08 00:00:00+00:00,706.95
2004-05-09 00:00:00+00:00,627.06
2004-05-10 00:00:00+00:00,523.81
2004-05-11 00:00:00+00:00,443.63
2004-05-12 00:00:00+00:00,404.51
2004-05-13 00:00:00+00:00,480.95
2004-05-14 00:00:00+00:00,570.48
2004-05-15 00:00:00+00:00,527.45
2004-05-16 00:00:00+00:00,448.78
2004-05-17 00:00:00+00:00,383.59
2004-05-18 00:00:00+00:00,330.89
2004-05-19 00:00:00+00:00,287.4
2004-05-20 00:00:00+00:00,249.61
2004-05-21 00:00:00+00:00,217.27
2004-05-22 00:00:00+00:00,191.31
2004-05-23 00:00:00+00:00,173.58
2004-05-24 00:00:00+00:00,222.36
2004-05-25 00:00:00+00:00,527.45
2004-05-26 00:00:00+00:00,710.21
2004-05-27 00:00:00+00:00,624.17
2004-05-28 00:00:00+00:00,508.33
2004-05-29 00:00:00+00:00,424.6
2004-05-30 00:00:00+00:00,360.41
2004-05-31 00:00:00+00:00,309.46
2004-06-01 00:00:00+00:00,270.64
2004-06-02 00:00:00+00:00,239.99
2004-06-03 00:00:00+00:00,213.78
2004-06-04 00:00:00+00:00,192.64
2004-06-05 00:00:00+00:00,168.43
2004-06-06 00:00:00+00:00,144.55
2004-06-07 00:00:00+00:00,123.45
2004-06-08 00:00:00+00:00,105.17
2004-06-09 00:00:00+00:00,89.36
2004-06-10 00:00:00+00:00,77.7
2004-06-11 00:00:00+00:00,87.1
2004-06-12 00:00:00+00:00,144.55
2004-06-13 00:00:00+00:00,189.55
2004-06-14 00:00:00+00:00,186.93
2004-06-15 00:00:00+00:00,159.32
2004-06-16 00:00:00+00:00,131.74
2004-06-17 00:00:00+00:00,108.4
2004-06-18 00:00:00+00:00,88.95
2004-06-19 00:00:00+00:00,73.82
2004-06-20 00:00:00+00:00,62.53
2004-06-21 00:00:00+00:00,53.83
2004-06-22 00:00:00+00:00,46.97
2004-06-23 00:00:00+00:00,41.85
2004-06-24 00:00:00+00:00,38.26
2004-06-25 00:00:00+00:00,36.24
2004-06-26 00:00:00+00:00,35.22
2004-06-27 00:00:00+00:00,39.36
2004-06-28 00:00:00+00:00,69.47
2004-06-29 00:00:00+00:00,107.64
2004-06-30 00:00:00+00:00,102.51
2004-07-01 00:00:00+00:00,84.9
2004-07-02 00:00:00+00:00,69.79
2004-07-03 00:00:00+00:00,60.09
2004-07-04 00:00:00+00:00,81.6
2004-07-05 00:00:00+00:00,254.86
2004-07-06 00:00:00+00:00,330.13
2004-07-07 00:00:00+00:00,309.46
2004-07-08 00:00:00+00:00,403.58
2004-07-09 00:00:00+00:00,510.68
2004-07-10 00:00:00+00:00,467.81
2004-07-11 00:00:00+00:00,389.84
2004-07-12 00:00:00+00:00,327.1
2004-07-13 00:00:00+00:00,275.69
2004-07-14 00:00:00+00:00,238.33
2004-07-15 00:00:00+00:00,278.25
2004-07-16 00:00:00+00:00,846.23
2004-07-17 00:00:00+00:00,1085.43
2004-07-18 00:00:00+00:00,888.2
2004-07-19 00:00:00+00:00,762.84
2004-07-20 00:00:00+00:00,706.95
2004-07-21 00:00:00+00:00,641.69
2004-07-22 00:00:00+00:00,565.24
2004-07-23 00:00:00+00:00,494.45
2004-07-24 00:00:00+00:00,435.52
2004-07-25 00:00:00+00:00,385.37
2004-07-26 00:00:00+00:00,339.41
2004-07-27 00:00:00+00:00,298.92
2004-07-28 00:00:00+00:00,262.63
2004-07-29 00:00:00+00:00,231.27
2004-07-30 00:00:00+00:00,214.28
2004-07-31 00:00:00+00:00,213.78
2004-08-01 00:00:00+00:00,215.27
2004-08-02 00:00:00+00:00,190.43
2004-08-03 00:00:00+00:00,162.68
2004-08-04 00:00:00+00:00,138.32
2004-08-05 00:00:00+00:00,117.3
2004-08-06 00:00:00+00:00,100.16
2004-08-07 00:00:00+00:00,87.92
2004-08-08 00:00:00+00:00,84.51
2004-08-09 00:00:00+00:00,87.92
2004-08-10 00:00:00+00:00,78.07
2004-08-11 00:00:00+00:00,64.16
2004-08-12 00:00:00+00:00,52.83
2004-08-13 00:00:00+00:00,44.19
2004-08-14 00:00:00+00:00,38.72
2004-08-15 00:00:00+00:00,35.81
2004-08-16 00:00:00+00:00,34.16
2004-08-17 00:00:00+00:00,32.96
2004-08-18 00:00:00+00:00,31.89
2004-08-19 00:00:00+00:00,30.99
2004-08-20 00:00:00+00:00,30.12
2004-08-21 00:00:00+00:00,29.27
2004-08-22 00:00:00+00:00,29.97
2004-08-23 00:00:00+00:00,34.4
2004-08-24 00:00:00+00:00,45.99
2004-08-25 00:00:00+00:00,52.21
2004-08-26 00:00:00+00:00,46.53
2004-08-27 00:00:00+00:00,101.33
2004-08-28 00:00:00+00:00,411.1
2004-08-29 00:00:00+00:00,544.76
2004-08-30 00:00:00+00:00,477.63
2004-08-31 00:00:00+00:00,386.26
2004-09-01 00:00:00+00:00,317.42
2004-09-02 00:00:00+00:00,264.46
2004-09-03 00:00:00+00:00,222.87
2004-09-04 00:00:00+00:00,189.99
2004-09-05 00:00:00+00:00,167.27
2004-09-06 00:00:00+00:00,144.55
2004-09-07 00:00:00+00:00,121.18
2004-09-08 00:00:00+00:00,99.69
2004-09-09 00:00:00+00:00,81.04
2004-09-10 00:00:00+00:00,66.3
2004-09-11 00:00:00+00:00,57.48
2004-09-12 00:00:00+00:00,72.62
2004-09-13 00:00:00+00:00,206.49
2004-09-14 00:00:00+00:00,710.21
2004-09-15 00:00:00+00:00,930.11
2004-09-16 00:00:00+00:00,755.83
2004-09-17 00:00:00+00:00,598.79
2004-09-18 00:00:00+00:00,496.74
2004-09-19 00:00:00+00:00,424.6
2004-09-20 00:00:00+00:00,364.59
2004-09-21 00:00:00+00:00,315.96
2004-09-22 00:00:00+00:00,276.33
2004-09-23 00:00:00+00:00,255.45
2004-09-24 00:00:00+00:00,271.27
2004-09-25 00:00:00+00:00,286.74
2004-09-26 00:00:00+00:00,292.09
2004-09-27 00:00:00+00:00,301.0
2004-09-28 00:00:00+00:00,326.34
2004-09-29 00:00:00+00:00,365.44
2004-09-30 00:00:00+00:00,375.7
2004-10-01 00:00:00+00:00,348.14
2004-10-02 00:00:00+00:00,305.9
2004-10-03 00:00:00+00:00,265.69
2004-10-04 00:00:00+00:00,230.74
2004-10-05 00:00:00+00:00,201.77
2004-10-06 00:00:00+00:00,178.06
2004-10-07 00:00:00+00:00,157.49
2004-10-08 00:00:00+00:00,137.04
2004-10-09 00:00:00+00:00,112.5
2004-10-10 00:00:00+00:00,94.72
2004-10-11 00:00:00+00:00,96.95
2004-10-12 00:00:00+00:00,116.49
2004-10-13 00:00:00+00:00,138.64
2004-10-14 00:00:00+00:00,189.55
2004-10-15 00:00:00+00:00,214.77
2004-10-16 00:00:00+00:00,188.23
2004-10-17 00:00:00+00:00,173.18
2004-10-18 00:00:00+00:00,221.84
2004-10-19 00:00:00+00:00,299.61
2004-10-20 00:00:00+00:00,324.09
2004-10-21 00:00:00+00:00,306.61
2004-10-22 00:00:00+00:00,268.77
2004-10-23 00:00:00+00:00,241.1
2004-10-24 00:00:00+00:00,407.32
2004-10-25 00:00:00+00:00,1123.61
2004-10-26 00:00:00+00:00,1255.03
2004-10-27 00:00:00+00:00,992.12
2004-10-28 00:00:00+00:00,787.86
2004-10-29 00:00:00+00:00,655.15
2004-10-30 00:00:00+00:00,556.19
2004-10-31 00:00:00+00:00,587.84
2004-11-01 00:00:00+00:00,627.06
2004-11-02 00:00:00+00:00,586.49
2004-11-03 00:00:00+00:00,511.86
2004-11-04 00:00:00+00:00,455.04
2004-11-05 00:00:00+00:00,428.54
2004-11-06 00:00:00+00:00,407.32
2004-11-07 00:00:00+00:00,373.11
2004-11-08 00:00:00+00:00,333.19
2004-11-09 00:00:00+00:00,299.61
2004-11-10 00:00:00+00:00,273.16
2004-11-11 00:00:00+00:00,515.42
2004-11-12 00:00:00+00:00,791.5
2004-11-13 00:00:00+00:00,684.49
2004-11-14 00:00:00+00:00,552.35
2004-11-15 00:00:00+00:00,500.19
2004-11-16 00:00:00+00:00,503.66
2004-11-17 00:00:00+00:00,473.24
2004-11-18 00:00:00+00:00,421.67
2004-11-19 00:00:00+00:00,377.44
2004-11-20 00:00:00+00:00,332.43
2004-11-21 00:00:00+00:00,292.09
2004-11-22 00:00:00+00:00,254.86
2004-11-23 00:00:00+00:00,221.84
2004-11-24 00:00:00+00:00,192.2
2004-11-25 00:00:00+00:00,166.88
2004-11-26 00:00:00+00:00,192.64
2004-11-27 00:00:00+00:00,238.33
2004-11-28 00:00:00+00:00,340.98
2004-11-29 00:00:00+00:00,444.66
2004-11-30 00:00:00+00:00,421.67
2004-12-01 00:00:00+00:00,362.92
2004-12-02 00:00:00+00:00,314.5
2004-12-03 00:00:00+00:00,278.25
2004-12-04 00:00:00+00:00,248.46
2004-12-05 00:00:00+00:00,224.42
2004-12-06 00:00:00+00:00,232.88
2004-12-07 00:00:00+00:00,308.03
2004-12-08 00:00:00+00:00,423.62
2004-12-09 00:00:00+00:00,476.53
2004-12-10 00:00:00+00:00,476.53
2004-12-11 00:00:00+00:00,463.52
2004-12-12 00:00:00+00:00,435.52
2004-12-13 00:00:00+00:00,386.26
2004-12-14 00:00:00+00:00,340.19
2004-12-15 00:00:00+00:00,300.3
2004-12-16 00:00:00+00:00,268.77
2004-12-17 00:00:00+00:00,262.03
2004-12-18 00:00:00+00:00,286.08
2004-12-19 00:00:00+00:00,292.09
2004-12-20 00:00:00+00:00,270.64
2004-12-21 00:00:00+00:00,251.35
2004-12-22 00:00:00+00:00,235.59
2004-12-23 00:00:00+00:00,238.33
2004-12-24 00:00:00+00:00,293.44
2004-12-25 00:00:00+00:00,295.48
2004-12-26 00:00:00+00:00,269.4
2004-12-27 00:00:00+00:00,232.35
2004-12-28 00:00:00+00:00,199.91
2004-12-29 00:00:00+00:00,173.18
2004-12-30 00:00:00+00:00,151.41
2004-12-31 00:00:00+00:00,133.9
2005-01-01 00:00:00+00:00,121.18
2005-01-02 00:00:00+00:00,109.66
2005-01-03 00:00:00+00:00,102.51
2005-01-04 00:00:00+00:00,122.31
2005-01-05 00:00:00+00:00,180.97
2005-01-06 00:00:00+00:00,241.1
2005-01-07 00:00:00+00:00,262.63
2005-01-08 00:00:00+00:00,278.9
2005-01-09 00:00:00+00:00,270.02
2005-01-10 00:00:00+00:00,304.49
2005-01-11 00:00:00+00:00,340.98
2005-01-12 00:00:00+00:00,337.06
2005-01-13 00:00:00+00:00,295.48
2005-01-14 00:00:00+00:00,254.86
2005-01-15 00:00:00+00:00,219.29
2005-01-16 00:00:00+00:00,261.42
2005-01-17 00:00:00+00:00,359.58
2005-01-18 00:00:00+00:00,352.18
2005-01-19 00:00:00+00:00,304.49
2005-01-20 00:00:00+00:00,303.79
2005-01-21 00:00:00+00:00,316.69
2005-01-22 00:00:00+00:00,299.61
2005-01-23 00:00:00+00:00,265.69
2005-01-24 00:00:00+00:00,239.99
2005-01-25 00:00:00+00:00,280.19
2005-01-26 00:00:00+00:00,332.43
2005-01-27 00:00:00+00:00,333.97
2005-01-28 00:00:00+00:00,294.8
2005-01-29 00:00:00+00:00,263.85
2005-01-30 00:00:00+00:00,243.91
2005-01-31 00:00:00+00:00,225.99
2005-02-01 00:00:00+00:00,206.97
2005-02-02 00:00:00+00:00,186.5
2005-02-03 00:00:00+00:00,165.34
2005-02-04 00:00:00+00:00,144.55
2005-02-05 00:00:00+00:00,126.06
2005-02-06 00:00:00+00:00,110.69
2005-02-07 00:00:00+00:00,96.27
2005-02-08 00:00:00+00:00,82.56
2005-02-09 00:00:00+00:00,70.61
2005-02-10 00:00:00+00:00,60.94
2005-02-11 00:00:00+00:00,54.08
2005-02-12 00:00:00+00:00,75.91
2005-02-13 00:00:00+00:00,96.95
2005-02-14 00:00:00+00:00,102.04
2005-02-15 00:00:00+00:00,94.28
2005-02-16 00:00:00+00:00,81.79
2005-02-17 00:00:00+00:00,71.44
2005-02-18 00:00:00+00:00,68.82
2005-02-19 00:00:00+00:00,82.37
2005-02-20 00:00:00+00:00,101.33
2005-02-21 00:00:00+00:00,100.62
2005-02-22 00:00:00+00:00,98.54
2005-02-23 00:00:00+00:00,111.46
2005-02-24 00:00:00+00:00,140.91
2005-02-25 00:00:00+00:00,163.06
2005-02-26 00:00:00+00:00,185.64
2005-02-27 00:00:00+00:00,196.7
2005-02-28 00:00:00+00:00,191.75
2005-03-01 00:00:00+00:00,171.98
2005-03-02 00:00:00+00:00,151.05
2005-03-03 00:00:00+00:00,132.97
2005-03-04 00:00:00+00:00,118.67
2005-03-05 00:00:00+00:00,106.4
2005-03-06 00:00:00+00:00,94.72
2005-03-07 00:00:00+00:00,82.56
2005-03-08 00:00:00+00:00,71.44
2005-03-09 00:00:00+00:00,61.66
2005-03-10 00:00:00+00:00,55.36
2005-03-11 00:00:00+00:00,52.33
2005-03-12 00:00:00+00:00,51.97
2005-03-13 00:00:00+00:00,51.72
2005-03-14 00:00:00+00:00,76.45
2005-03-15 00:00:00+00:00,127.53
2005-03-16 00:00:00+00:00,153.53
2005-03-17 00:00:00+00:00,138.0
2005-03-18 00:00:00+00:00,115.41
2005-03-19 00:00:00+00:00,100.62
2005-03-20 00:00:00+00:00,96.05
2005-03-21 00:00:00+00:00,103.71
2005-03-22 00:00:00+00:00,117.58
2005-03-23 00:00:00+00:00,162.68
2005-03-24 00:00:00+00:00,235.59
2005-03-25 00:00:00+00:00,256.04
2005-03-26 00:00:00+00:00,224.94
2005-03-27 00:00:00+00:00,191.75
2005-03-28 00:00:00+00:00,167.27
2005-03-29 00:00:00+00:00,148.28
2005-03-30 00:00:00+00:00,129.02
2005-03-31 00:00:00+00:00,112.76
2005-04-01 00:00:00+00:00,101.09
2005-04-02 00:00:00+00:00,91.9
2005-04-03 00:00:00+00:00,106.65
2005-04-04 00:00:00+00:00,199.91
2005-04-05 00:00:00+00:00,326.34
2005-04-06 00:00:00+00:00,345.74
2005-04-07 00:00:00+00:00,299.61
2005-04-08 00:00:00+00:00,261.42
2005-04-09 00:00:00+00:00,261.42
2005-04-10 00:00:00+00:00,271.9
2005-04-11 00:00:00+00:00,259.62
2005-04-12 00:00:00+00:00,225.99
2005-04-13 00:00:00+00:00,197.15
2005-04-14 00:00:00+00:00,176.83
2005-04-15 00:00:00+00:00,161.55
2005-04-16 00:00:00+00:00,144.55
2005-04-17 00:00:00+00:00,128.72
2005-04-18 00:00:00+00:00,111.72
2005-04-19 00:00:00+00:00,98.54
2005-04-20 00:00:00+00:00,95.83
2005-04-21 00:00:00+00:00,108.65
2005-04-22 00:00:00+00:00,140.25
2005-04-23 00:00:00+00:00,160.81
2005-04-24 00:00:00+00:00,148.97
2005-04-25 00:00:00+00:00,162.68
